,id,Node_1,Node_2,is_atDRearOf,is_atSRearOf,is_inDFrontOf,is_inSFrontOf,is_isIn,is_toLeftOf,is_toRightOf,near_level,lane_id_diff,lane_id,lane_id_Node_2,Name,velocity_diff,abs_distance,abs_distance_level,equal_frequency_velocity_diff,equal_frequency_distance_difff
19502,"(38, 28693)",car_826,ego car,0,0,1,0,0,0,1,5,-1.0,-3.0,-2.0,car_826,-31,3.1622776601683795,1,1,1
19503,"(38, 28693)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19504,"(38, 28693)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19505,"(38, 28693)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-15,17.26267650163207,7,2,4
19506,"(38, 28694)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,8.06225774829855,3,1,1
19507,"(38, 28694)",car_826,ego car,0,0,1,0,0,0,1,5,-1.0,-3.0,-2.0,car_826,-31,3.1622776601683795,1,1,1
19508,"(38, 28694)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19509,"(38, 28694)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19510,"(38, 28694)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-14,17.26267650163207,7,2,4
19511,"(38, 28695)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,8.06225774829855,3,1,1
19512,"(38, 28695)",car_826,ego car,0,0,1,0,0,0,1,5,-1.0,-3.0,-2.0,car_826,-31,3.1622776601683795,1,1,1
19513,"(38, 28695)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,25.0,11,3,5
19514,"(38, 28695)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19515,"(38, 28695)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-14,17.26267650163207,7,2,4
19516,"(38, 28696)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.615773105863909,3,1,1
19517,"(38, 28696)",car_826,ego car,0,0,1,0,0,0,1,5,-1.0,-3.0,-2.0,car_826,-31,3.605551275463989,1,1,1
19518,"(38, 28696)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19519,"(38, 28696)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19520,"(38, 28696)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-13,17.26267650163207,7,2,4
19521,"(38, 28697)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.615773105863909,3,1,1
19522,"(38, 28697)",car_826,ego car,0,0,1,0,0,0,1,5,-1.0,-3.0,-2.0,car_826,-31,3.605551275463989,1,1,1
19523,"(38, 28697)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19524,"(38, 28697)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19525,"(38, 28697)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-13,17.26267650163207,7,2,4
19526,"(38, 28698)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.280109889280518,3,1,1
19527,"(38, 28698)",car_826,ego car,0,0,1,0,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,4.242640687119285,1,1,1
19528,"(38, 28698)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19529,"(38, 28698)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19530,"(38, 28698)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-13,18.24828759089466,8,2,4
19531,"(38, 28699)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.280109889280518,3,1,1
19532,"(38, 28699)",car_826,ego car,0,0,1,0,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,4.242640687119285,1,1,1
19533,"(38, 28699)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19534,"(38, 28699)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19535,"(38, 28699)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-12,18.24828759089466,8,2,4
19536,"(38, 28700)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.071067811865476,3,1,1
19537,"(38, 28700)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,5.0,2,1,1
19538,"(38, 28700)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19539,"(38, 28700)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19540,"(38, 28700)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-12,18.24828759089466,8,2,4
19541,"(38, 28701)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.071067811865476,3,1,1
19542,"(38, 28701)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,5.0,2,1,1
19543,"(38, 28701)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19544,"(38, 28701)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19545,"(38, 28701)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-13,18.24828759089466,8,2,4
19546,"(38, 28702)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.071067811865476,3,1,1
19547,"(38, 28702)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,5.0,2,1,1
19548,"(38, 28702)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19549,"(38, 28702)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19550,"(38, 28702)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-14,18.24828759089466,8,2,4
19551,"(38, 28703)",car_1040,ego car,0,0,1,0,0,0,1,4,-2.0,-4.0,-2.0,car_1040,-31,7.0,3,1,1
19552,"(38, 28703)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,5.830951894845301,2,1,1
19553,"(38, 28703)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19554,"(38, 28703)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19555,"(38, 28703)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-16,19.235384061671343,8,2,4
19556,"(38, 28704)",car_1040,ego car,0,0,1,0,0,0,1,4,-2.0,-4.0,-2.0,car_1040,-31,7.0,3,1,1
19557,"(38, 28704)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,5.830951894845301,2,1,1
19558,"(38, 28704)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,24.0,10,3,5
19559,"(38, 28704)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19560,"(38, 28704)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-18,18.24828759089466,8,2,4
19561,"(38, 28705)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.071067811865476,3,1,1
19562,"(38, 28705)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-31,6.708203932499369,3,1,1
19563,"(38, 28705)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19564,"(38, 28705)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19565,"(38, 28705)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-20,19.235384061671343,8,2,4
19566,"(38, 28706)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-30,7.071067811865476,3,1,1
19567,"(38, 28706)",car_826,ego car,0,0,0,1,0,0,1,4,-1.0,-3.0,-2.0,car_826,-30,6.708203932499369,3,1,1
19568,"(38, 28706)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-4,24.0,10,3,5
19569,"(38, 28706)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,1,5.0,2,4,1
19570,"(38, 28706)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-22,19.235384061671343,8,2,4
19571,"(38, 28707)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.280109889280518,3,1,1
19572,"(38, 28707)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,25.0,11,1,5
19573,"(38, 28707)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,7.615773105863909,3,1,1
19574,"(38, 28707)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19575,"(38, 28707)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19576,"(38, 28707)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-25,20.223748416156685,8,1,4
19577,"(38, 28708)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.280109889280518,3,1,1
19578,"(38, 28708)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,25.0,11,1,5
19579,"(38, 28708)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,7.615773105863909,3,1,1
19580,"(38, 28708)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19581,"(38, 28708)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19582,"(38, 28708)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-27,20.223748416156685,8,1,4
19583,"(38, 28709)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.615773105863909,3,1,1
19584,"(38, 28709)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,24.04163056034261,10,1,5
19585,"(38, 28709)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,8.54400374531753,3,1,2
19586,"(38, 28709)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19587,"(38, 28709)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19588,"(38, 28709)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-30,21.213203435596427,9,1,5
19589,"(38, 28710)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.615773105863909,3,1,1
19590,"(38, 28710)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,24.04163056034261,10,1,5
19591,"(38, 28710)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,8.54400374531753,3,1,2
19592,"(38, 28710)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19593,"(38, 28710)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19594,"(38, 28710)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-31,21.213203435596427,9,1,5
19595,"(38, 28711)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,7.615773105863909,3,1,1
19596,"(38, 28711)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,24.04163056034261,10,1,5
19597,"(38, 28711)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,8.54400374531753,3,1,2
19598,"(38, 28711)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19599,"(38, 28711)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19600,"(38, 28711)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-31,21.213203435596427,9,1,5
19601,"(38, 28712)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-31,8.06225774829855,3,1,1
19602,"(38, 28712)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-31,23.08679276123039,10,1,5
19603,"(38, 28712)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-31,9.486832980505138,4,1,2
19604,"(38, 28712)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-5,23.0,10,3,5
19605,"(38, 28712)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,-2,4.0,1,3,1
19606,"(38, 28712)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-31,22.20360331117452,9,1,5
19607,"(38, 28713)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-30,8.06225774829855,3,1,1
19608,"(38, 28713)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-30,23.08679276123039,10,1,5
19609,"(38, 28713)",car_826,ego car,0,0,0,1,0,0,1,3,-1.0,-3.0,-2.0,car_826,-30,9.486832980505138,4,1,2
19610,"(38, 28713)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-4,23.0,10,3,5
19611,"(38, 28713)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,-3,5.0,2,3,1
19612,"(38, 28713)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-30,22.20360331117452,9,1,5
19613,"(38, 28714)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-28,8.602325267042627,3,1,2
19614,"(38, 28714)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-28,22.13594362117865,9,1,5
19615,"(38, 28714)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-28,10.44030650891055,4,1,2
19616,"(38, 28714)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,-2,22.0,9,3,5
19617,"(38, 28714)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,-3,4.0,1,3,1
19618,"(38, 28714)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-28,23.194827009486403,10,1,5
19619,"(38, 28714)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-28,24.33105012119288,10,1,5
19620,"(38, 28715)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-26,8.602325267042627,3,1,2
19621,"(38, 28715)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-26,22.13594362117865,9,1,5
19622,"(38, 28715)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-26,10.44030650891055,4,1,2
19623,"(38, 28715)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,0,23.0,10,4,5
19624,"(38, 28715)",car_902,ego car,0,1,0,0,0,0,0,5,0.0,-2.0,-2.0,car_902,-4,4.0,1,3,1
19625,"(38, 28715)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-26,23.194827009486403,10,1,5
19626,"(38, 28715)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-26,24.33105012119288,10,1,5
19627,"(38, 28716)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-23,8.602325267042627,3,1,2
19628,"(38, 28716)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-23,22.13594362117865,9,1,5
19629,"(38, 28716)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-23,10.44030650891055,4,1,2
19630,"(38, 28716)",car_841,ego car,0,1,0,0,0,0,0,1,0.0,-2.0,-2.0,car_841,3,23.0,10,4,5
19631,"(38, 28716)",car_902,ego car,0,1,0,0,0,0,0,4,0.0,-2.0,-2.0,car_902,-2,5.0,2,3,1
19632,"(38, 28716)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-23,23.194827009486403,10,1,5
19633,"(38, 28716)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-23,24.33105012119288,10,1,5
19634,"(38, 28717)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-22,9.219544457292889,4,2,2
19635,"(38, 28717)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-22,21.18962010041709,9,2,5
19636,"(38, 28717)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-22,11.40175425099138,5,2,2
19637,"(38, 28717)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,4,23.0,10,4,5
19638,"(38, 28717)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,-1,4.0,1,3,1
19639,"(38, 28717)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-22,24.186773244895647,10,2,5
19640,"(38, 28717)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-22,23.345235059857504,10,2,5
19641,"(38, 28718)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.219544457292889,4,2,2
19642,"(38, 28718)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,21.18962010041709,9,2,5
19643,"(38, 28718)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,11.40175425099138,5,2,2
19644,"(38, 28718)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,4,23.0,10,4,5
19645,"(38, 28718)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19646,"(38, 28718)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-21,24.186773244895647,10,2,5
19647,"(38, 28718)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,23.345235059857504,10,2,5
19648,"(38, 28719)",car_1040,ego car,0,0,1,0,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.219544457292889,4,2,2
19649,"(38, 28719)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,21.18962010041709,9,2,5
19650,"(38, 28719)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,11.40175425099138,5,2,2
19651,"(38, 28719)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,3,23.0,10,4,5
19652,"(38, 28719)",car_902,ego car,0,0,0,1,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19653,"(38, 28719)",car_949,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_949,-21,24.186773244895647,10,2,5
19654,"(38, 28719)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,23.345235059857504,10,2,5
19655,"(38, 28720)",car_1040,ego car,0,0,0,1,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.899494936611664,4,2,2
19656,"(38, 28720)",car_752,ego car,0,1,0,0,0,1,0,1,1.0,-1.0,-2.0,car_752,-21,24.33105012119288,10,2,5
19657,"(38, 28720)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,20.248456731316587,8,2,4
19658,"(38, 28720)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,12.36931687685298,5,2,2
19659,"(38, 28720)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,1,23.0,10,4,5
19660,"(38, 28720)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19661,"(38, 28720)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,22.360679774997894,9,2,5
19662,"(38, 28721)",car_1040,ego car,0,0,0,1,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.899494936611664,4,2,2
19663,"(38, 28721)",car_752,ego car,0,1,0,0,0,1,0,1,1.0,-1.0,-2.0,car_752,-21,24.33105012119288,10,2,5
19664,"(38, 28721)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,20.248456731316587,8,2,4
19665,"(38, 28721)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,12.36931687685298,5,2,2
19666,"(38, 28721)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,-1,23.0,10,3,5
19667,"(38, 28721)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19668,"(38, 28721)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,22.360679774997894,9,2,5
19669,"(38, 28722)",car_1040,ego car,0,0,0,1,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.899494936611664,4,2,2
19670,"(38, 28722)",car_752,ego car,0,1,0,0,0,1,0,1,1.0,-1.0,-2.0,car_752,-21,24.33105012119288,10,2,5
19671,"(38, 28722)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,20.248456731316587,8,2,4
19672,"(38, 28722)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,12.36931687685298,5,2,2
19673,"(38, 28722)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,-4,23.0,10,3,5
19674,"(38, 28722)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,0,4.0,1,4,1
19675,"(38, 28722)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,22.360679774997894,9,2,5
19676,"(38, 28723)",car_1040,ego car,0,0,0,1,0,0,1,3,-2.0,-4.0,-2.0,car_1040,-21,9.899494936611664,4,2,2
19677,"(38, 28723)",car_752,ego car,0,1,0,0,0,1,0,1,1.0,-1.0,-2.0,car_752,-21,24.33105012119288,10,2,5
19678,"(38, 28723)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,20.248456731316587,8,2,4
19679,"(38, 28723)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,12.36931687685298,5,2,2
19680,"(38, 28723)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,-7,23.0,10,3,5
19681,"(38, 28723)",car_902,ego car,0,0,0,1,0,0,0,4,0.0,-2.0,-2.0,car_902,0,5.0,2,4,1
19682,"(38, 28723)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,22.360679774997894,9,2,5
19683,"(38, 28724)",car_1040,ego car,0,0,0,1,0,0,1,2,-2.0,-4.0,-2.0,car_1040,-21,10.63014581273465,4,2,2
19684,"(38, 28724)",car_752,ego car,0,1,0,0,0,1,0,1,1.0,-1.0,-2.0,car_752,-21,23.345235059857504,10,2,5
19685,"(38, 28724)",car_777,ego car,0,0,0,1,0,0,1,1,-2.0,-4.0,-2.0,car_777,-21,19.313207915827967,8,2,4
19686,"(38, 28724)",car_826,ego car,0,0,0,1,0,0,1,2,-1.0,-3.0,-2.0,car_826,-21,13.341664064126334,5,2,3
19687,"(38, 28724)",car_841,ego car,0,0,0,1,0,0,0,1,0.0,-2.0,-2.0,car_841,-9,23.0,10,2,5
19688,"(38, 28724)",car_902,ego car,0,0,0,1,0,0,0,5,0.0,-2.0,-2.0,car_902,-1,4.0,1,3,1
19689,"(38, 28724)",car_996,ego car,0,0,0,1,0,0,1,1,-1.0,-3.0,-2.0,car_996,-21,21.37755832643195,9,2,5
19690,"(4, 17839247)",car_6391,ego car,1,0,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,1,4.242640687119285,1,4,1
19691,"(4, 17839249)",car_6391,ego car,1,0,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,1,5.0,2,4,1
19692,"(4, 17839250)",car_6391,ego car,1,0,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,0,5.0,2,4,1
19693,"(4, 17839251)",car_6386,ego car,0,0,0,1,0,0,1,1,1.0,3.0,2.0,car_6386,-15,24.596747752497688,10,2,5
19694,"(4, 17839251)",car_6391,ego car,1,0,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,0,4.242640687119285,1,4,1
19695,"(4, 17839252)",car_6391,ego car,0,1,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,1,4.47213595499958,2,4,1
19696,"(4, 17839253)",car_6386,ego car,0,0,0,1,0,0,1,1,1.0,3.0,2.0,car_6386,-14,24.596747752497688,10,2,5
19697,"(4, 17839253)",car_6391,ego car,0,1,0,0,0,1,0,4,-1.0,1.0,2.0,car_6391,1,4.47213595499958,2,4,1
